href,name,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Walt_Whitman,Walt Whitman,,,0,0,0,0
https://en.wikipedia.org/wiki/Adeline_Dutton_Train_Whitney,Adeline Dutton Train Whitney,,,0,0,0,0
https://en.wikipedia.org/wiki/Reed_Whittemore,Reed Whittemore,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Greenleaf_Whittier,John Greenleaf Whittier,,,0,0,0,0
https://en.wikipedia.org/wiki/Margaret_Widdemer,Margaret Widdemer,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Wieners,John Wieners,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Wilbur,Richard Wilbur,,,0,0,0,0
https://en.wikipedia.org/wiki/Carlos_Wilcox,Carlos Wilcox,,,0,0,0,0
https://en.wikipedia.org/wiki/Ella_Wheeler_Wilcox,Ella Wheeler Wilcox,"Johnstown, Rock County, Wisconsin",Short Beach,-88.8062182,42.7000119,-66.1464366,43.9427133
https://en.wikipedia.org/wiki/Peter_Wild,Peter Wild,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Henry_Wilde,Richard Henry Wilde,,,0,0,0,0
https://en.wikipedia.org/wiki/Charlotte_Wilder,Charlotte Wilder,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Willeford,Charles Willeford,"Little Rock, Arkansas",Miami,-92.2896267,34.7465071,-80.19362,25.7741728
https://en.wikipedia.org/wiki/C._K._Williams,C. K. Williams,,,0,0,0,0
https://en.wikipedia.org/wiki/Jonathan_Williams_(poet),Jonathan Williams (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Oscar_Williams_(poet),Oscar Williams (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_O._Williams,Paul O. Williams,,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Lee_Williams,Philip Lee Williams,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Carlos_Williams,William Carlos Williams,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Willis,Elizabeth Willis,,,0,0,0,0
https://en.wikipedia.org/wiki/Nathaniel_Parker_Willis,Nathaniel Parker Willis,,,0,0,0,0
https://en.wikipedia.org/wiki/Eleanor_Wilner,Eleanor Wilner,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Elizabeth_Wilson,Anne Elizabeth Wilson,,,0,0,0,0
https://en.wikipedia.org/wiki/Dede_Wilson,Dede Wilson,,,0,0,0,0
https://en.wikipedia.org/wiki/Edmund_Wilson,Edmund Wilson,,,0,0,0,0
https://en.wikipedia.org/wiki/Ibbie_McColm_Wilson,Ibbie McColm Wilson,,,0,0,0,0
https://en.wikipedia.org/wiki/Peter_Lamborn_Wilson,Peter Lamborn Wilson,"Baltimore, Maryland","Saugerties, New York",-76.610759,39.2908816,-73.9529126,42.0775906
https://en.wikipedia.org/wiki/Christian_Wiman,Christian Wiman,,,0,0,0,0
https://en.wikipedia.org/wiki/Dale_Wimbrow,Dale Wimbrow,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Winters_(poet),Anne Winters (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Yvor_Winters,Yvor Winters,,,0,0,0,0
https://en.wikipedia.org/wiki/Jeneverah_M._Winton,Jeneverah M. Winton,,,0,0,0,0
https://en.wikipedia.org/wiki/Sam_Witt,Sam Witt,,,0,0,0,0
https://en.wikipedia.org/wiki/Larry_Woiwode,Larry Woiwode,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Barton_Wolgamot,John Barton Wolgamot,,,0,0,0,0
https://en.wikipedia.org/wiki/Nellie_Wong,Nellie Wong,"Oakland, California",,-122.271356,37.8044557,0,0
https://en.wikipedia.org/wiki/George_Edward_Woodberry,George Edward Woodberry,,,0,0,0,0
https://en.wikipedia.org/wiki/Eddie_Woods,Eddie Woods,,,0,0,0,0
https://en.wikipedia.org/wiki/Samuel_Woodworth,Samuel Woodworth,"Scituate, Massachusetts",New York City,-70.7697128,42.1939754,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Gamel_Woolsey,Gamel Woolsey,,,0,0,0,0
https://en.wikipedia.org/wiki/Abba_Goold_Woolson,Abba Goold Woolson,,,0,0,0,0
https://en.wikipedia.org/wiki/Bryan_Thao_Worra,Bryan Thao Worra,,,0,0,0,0
https://en.wikipedia.org/wiki/Patience_Worth,Patience Worth,,,0,0,0,0
https://en.wikipedia.org/wiki/C._D._Wright,C. D. Wright,"Mountain Home, Arkansas","Barrington, Rhode Island",-92.3801187,36.3361391,-71.3084633,41.7407661
https://en.wikipedia.org/wiki/Charles_Wright_(poet),Charles Wright (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Franz_Wright,Franz Wright,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Wright_(poet),James Wright (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jay_Wright_(poet),Jay Wright (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Kirby_Wright,Kirby Wright,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Wright_(author),Richard Wright (author),,,0,0,0,0
https://en.wikipedia.org/wiki/Susanna_Wright,Susanna Wright,Warrington,"Columbia, Pennsylvania",-2.5680223597163048,53.4018582,-76.4191791,41.0389186
https://en.wikipedia.org/wiki/Robert_Wrigley,Robert Wrigley,,,0,0,0,0
https://en.wikipedia.org/wiki/Elinor_Wylie,Elinor Wylie,,,0,0,0,0
https://en.wikipedia.org/wiki/Wendy_Xu,Wendy Xu,,,0,0,0,0
https://en.wikipedia.org/wiki/Lois-Ann_Yamanaka,Lois-Ann Yamanaka,,,0,0,0,0
https://en.wikipedia.org/wiki/Leo_Yankevich,Leo Yankevich,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Yau,John Yau,,,0,0,0,0
https://en.wikipedia.org/wiki/Al_Young,Al Young,"Ocean Springs, Mississippi","Concord, California",-88.8279165,30.4112904,-122.0335624,37.9768525
https://en.wikipedia.org/wiki/C._Dale_Young,C. Dale Young,,,0,0,0,0
https://en.wikipedia.org/wiki/Dean_Young_(poet),Dean Young (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Young_(poet),Kevin Young (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/G._F._Zaimis,G. F. Zaimis,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Zapruder,Matthew Zapruder,,,0,0,0,0
https://en.wikipedia.org/wiki/Marya_Zaturenska,Marya Zaturenska,,,0,0,0,0
https://en.wikipedia.org/wiki/Andrew_Zawacki,Andrew Zawacki,,,0,0,0,0
https://en.wikipedia.org/wiki/Calvin_Ziegler,Calvin Ziegler,,,0,0,0,0
https://en.wikipedia.org/wiki/Joaquin_Zihuatanejo,Joaquin Zihuatanejo,,,0,0,0,0
https://en.wikipedia.org/wiki/Louis_Zukofsky,Louis Zukofsky,,,0,0,0,0
