lon,lat,park_name,type,phone,emenities,state,city
-106.307,39.837,Cataract Creek,NF,970.468.5400/970.945.2521,NH ND 25ft VT DW NS NR L$ ,CO,Silverthorne
-106.605,37.822,Cathedral,NF,719.657.3321/719-852-5941,NH ND 35ft VT DW NS NR N$ ,CO,Del Norte
-107.977,37.77,Cayton,NF,970.882.6800/970.247.4874,E DP 45ft VT DW NS RS ,CO,Rico
-107.1,38.047,Cebolla,NF, ,NH ND VT DW NS NR ,CO,Lake City
-106.837,38.828,Cement Creek,NF,970.641.0471/970.874.6600,NH ND 28ft VT DW NS NR ,CO,Crested Butte
-106.233,38.713,Chalk Lake,NF,719.539.3591/719.545.8737,NH ND 35ft VT DW NS RS ,CO,Nathrop
-105.852,40.597,Chambers Lake,NF,970.498.1375/970.295.6600,NH ND 30ft VT DW NS RS ,CO,Rustic
-106.637,39.309,Chapman,NF,970.963.2266/970.945.2521,NH ND 45ft VT DW NS NR ,CO,Basalt
-107.091,40.186,Chapman Reservoir,NF,970.638.4516/307.745.2300,NH ND VT NW NS NR L$ ,CO,Yampa
-105.063,39.539,Chatfield State Park,SP,303.791.7275,WES DP 35ft FT DW SH RS PA L$ ,CO,Littleton
-104.829,39.647,Cherry Creek State Park,SP,303.690.1166,WES DP 50ft FT DW SH RS PA ,CO,Aurora
-104.809,38.738,Cheyenne Mountain State Park,SP,719.576.2016,WES DP RS PA ,CO,Colorado Sprin
-107.209,37.539,Cimarrona,NF,970.264.2268/970.247.4874,NH ND 35ft VT DW NS NR ,CO,Pagosa Springs
-105.708,39.652,Clear Lake,NF,303.567.3000/970.295.6600,NH ND 15ft VT DW NS NR ,CO,Georgetown
-105.804,38.334,Coaldale,NF,719.539.3591/719.545.8737,NH ND 20ft VT NW NS NR L$ ,CO,Salida
-107.204,39.676,Coffee Pot Spring,NF,970.328.6388/970.945.2521,NH ND 30ft VT NW NS NR L$ ,CO,Gypsum
-106.642,38.767,Cold Spring,NF,970.641.0471/970.874.6600,NH ND VT NW NS NR L$ ,CO,Almont
-107.119,40.03,Cold Springs,NF,970.638.4516/307.745.2300,NH ND 22ft VT DW NS NR L$ ,CO,Yampa
-105.497,39.842,Cold Springs,NF,303.567.3000/970.295.6600,NH ND 50ft VT DW NS RS ,CO,Black Hawk
-107.957,39.081,Collbran - Cottonwood Lake,NF,970.242.8211/970.874.6600,VT DW NR ,CO,Cedaredge
-106.316,38.813,Collegiate Peaks,NF,719.539.3591/719.545.8737,NH ND 35ft VT DW NS RS ,CO,Buena Vista
-105.094,39.08,Colorado,NF,719.636.1602/719.545.8737,NH ND 30ft VT DW NS RS ,CO,Woodland Park
-105.549,39.817,Columbine,NF,303.567.3000/970.295.6600,NH ND 20ft FTVT DW NS RS ,CO,Central City
-108.381,38.424,Columbine,NF,970.240.5300/970.874.6600,NH ND 32ft VT NW NS NR N$ ,CO,Montrose
-106.603,38.599,Comanche,NF, ,NH ND 15ft NS NR ,CO,Ohio City
-106.362,37.445,Comstock,NF,719.657.3321/719-852-5941,NH ND 30ft VT NW NS NR N$ ,CO,Monte Vista
-106.444,37.171,Conejos,NF,719.274.8971/719-852-5941,NH ND 22ft VT DW NS NR ,CO,Antonito
-106.292,38.782,Cottonwood Lake,NF,719.539.3591/719.545.8737,NH ND 40ft VT DW NS NR ,CO,Buena Vista
-105.461,38.909,Cove,NF,719.836.2031/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Woodland Park
-106.279,39.875,Cow Creek,NF,970.262.3442,NH ND VT NS RS PA L$ ,CO,Silverthorne
-105.12,38.871,Crags,NF,719.636.1602/719.545.8737,NH ND 20ft VT DW NS NR ,CO,Divide
-107.599,38.688,Crawford State Park,SP,970.921.5721,E FT DW RS PA ,CO,Crawford
-107.052,40.17,Crosho Lake Recreation Area,NF,970.638.4516/307.745.2300,NR ,CO,Oak Creek
-106.65,37.581,Cross Creek,NF,719.657.3321/719-852-5941,NH ND 25ft VT DW NS NR ,CO,South Fork
-104.343,40.644,Crow Valley,NF,970.346.5000/970.295.6600,NH ND 60ft VT DW NS RS PA L$ ,CO,Fort Collins
-105.071,38.055,Davenport,NF,719.269.8500/719.545.8737,NH ND 25ft VT DW NS RS PA ,CO,Colorado City
-106.231,39.838,Davis Springs,NF,970.468.5400/970.945.2521,NH ND 20ft VT NW NS NR ,CO,Silverthorne
-106.738,39.361,Dearhamer,NF,970.963.2266/970.945.2521,NH DP 32ft VT DW NS NR ,CO,Basalt
-107.302,39.772,Deep Lake,NF,970.328.6388/970.945.2521,NH ND 35ft VT DW NS NR L$ ,CO,Gypsum
-105.554,39.508,Deer Creek,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Bailey
-107.188,38.022,Deer Lakes,NF,970.641.0471/970.874.6600,NH ND 30ft VT DW NS NR L$ ,CO,Lake City
-106.079,40.255,Denver Creek,NF,970.887.4100/970.295.6600,NH ND 32ft FT DW NS NR ,CO,Granby
-105.103,39.271,Devils Head,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Sedalia
-106.325,39.092,Dexter,NF,719.486.0749/719.545.8737,NH ND 37ft VT DW NS NR ,CO,
-106.774,39.141,Difficult,NF,970.963.2266/970.945.2521,NH ND 40ft VT DW NS RS ,CO,Aspen
-106.587,38.905,Dinner Station,NF,970.641.0471/970.874.6600,NH ND 35ft VT DW NS RS PA ,CO,Almont
-108.689,38.684,Divide Fork,NF,970.242.8211/970.874.6600,NH ND 16ft VT DW NS NR N$ ,CO,Grand Junction
-106.663,38.965,Dorchester,NF,970.641.0471/970.874.6600,NH ND 35ft VT DW NS NR N$ ,CO,Almont
-105.557,40.791,Dowdy Lake,NF,970.498.1375/970.295.6600,E ND 40ft VT DW NS RS PA ,CO,Red Feather Lakes
-107.187,38.481,Dry Gulch - Curecanti Area,NP,970.641.2337,NH VT DW NR ,CO,Gunnison
-106.781,40.536,Dry Lake,NF,970.879.1870/307.745.2300,NH ND 16ft VT DW NS NR L$ ,CO,Steamboat Springs
-107.896,40.435,Duffy Mountain - Yampa River State Park,SP,970.276.2061,NH ND NS RS ,CO,Craig
-106.627,40.405,Dumont Lake,NF,970.879.1870/307.745.2300,NH ND 40ft VT DW NS RS PA L$ ,CO,Steamboat Springs
-105.444,40.697,Dutch George,NF,970.498.1375/970.295.6600,NH ND 33ft VT DW NS NR ,CO,Fort Collins
-107.811,39.215,Early Settlers - Vega State Park,SP,970.487.3407,WE DP FT DW SH RS ,CO,Collbran
-102.17,39.613,East Beach - Bonny Lake State Park,SP,970.354.7306,NH ND VT DW NS RS ,CO,Idalia
-108.321,40.482,East Cross Mountain - Yampa River State Park,SP,970.276.2061,NH ND NS RS ,CO,Maybell
-106.889,37.377,East Fork,NF,970.264.2268/970.247.4874,NH ND 35ft VT DW NS NR N$ ,CO,Pagosa Springs
-107.426,40.011,East Marvine,NF,970.878.4039/970.945.2521,NH ND 30ft VT DW NS NR ,CO,Meeker
-105.593,39.658,Echo Lake - Idaho Springs,NF,303.567.3000/970.295.6600,NH ND 20ft VT DW NS RS ,CO,Idaho Springs
-107.936,39.049,Eggleston,NF, ,30ft VT DW NR ,CO,Cedaredge
-106.418,39.152,Elbert Creek,NF,719.486.0749/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Leadville
-105.503,38.937,Eleven Mile State Park,SP,719.748.3401,E FT DW RS PA ,CO,Lake George
-106.368,37.126,Elk Creek,NF,719.274.8971/719-852-5941,NH ND 22ft VT DW NS NR ,CO,Antonito
-107.167,38.466,Elk Creek - Curecanti Area,NP,970.641.2337,E DP 24ft FTVT DW SH RS PA L$ ,CO,Gunnison
-106.612,39.344,Elk Wallow,NF,970.963.2266/970.945.2521,NH ND 22ft VT NW NS NR L$ ,CO,Basalt
-106.325,39.874,Elliott Creek,NF,970.468.5400/970.945.2521,NH ND 22ft VT NW NS NR L$ ,CO,Silverthorne
-107.264,38.958,Erickson Springs,NF,970.527.4131/970.874.6600,NH ND FT DW NS NR L$ ,CO,Paonia
-106.352,39.276,Father Dyer,NF,719.486.0749/719.545.8737,NH DP 32ft FT DW NS RS ,CO,Leadville
-108.647,37.618,Ferris Canyon,NF,970.882.6800/970.247.4874,NH DP 22ft VT DW NS NR ,CO,Cortez
-105.536,38.441,Five Points - Arkansas Headwaters State Rec Area,SP,719.539.7289,NH ND 35ft VT NW NS RS ,CO,
-105.086,39.326,Flat Rocks,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Sedalia
-107.682,37.452,Florida,NF,970.884.2512/970.247.4874,NH ND 45ft VT DW NS RS PA N$ ,CO,Bayfield
-102.22,39.614,Foster Grove - Bonny Lake State Park,SP,970.354.7306,E DP FTVT DW SH RS ,CO,Idalia
-106.104,39.21,Fourmile,NF,719.836.2031/719.545.8737,NH ND 22ft VT DW NS NR ,CO,Fairplay
-107.421,40.762,Freeman Reservoir,NF,970.879.1870/307.745.2300,NH ND 22ft VT DW NS NR L$ ,CO,Craig
-108.74,39.15,Fruita - Colorado River State Park,SP,970.434.3388,WES DP DW SH RS ,CO,Fruita
-106.658,39.492,Fulford Cave,NF,970.328.6388/970.945.2521,NH ND 20ft VT NW NS NR L$ ,CO,Eagle
-106.302,38.547,Garfield,NF, ,35ft VT DW NR ,CO,Salida
-105.737,39.532,Geneva Park,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS RS ,CO,Jefferson
-105.596,40.33,Glacier Basin - Rocky Mountain National Park,NP,970.586.1419,NH DP 27ft FTVT DW NS RS PA ,CO,Estes Park
-106.574,38.655,Gold Creek,NF,970.641.0471/970.874.6600,NH ND 25ft VT NW NS NR N$ ,CO,Gunnison
-106.436,39.404,Gold Park,NF,970.827.5715/970.945.2521,NH ND 40ft VT DW NS NR ,CO,Minturn
-105.359,39.171,Goose Creek,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Woodland Park
-106.275,39.627,Gore Creek,NF,970.827.5715/970.945.2521,NH ND 55ft VT NW NS NR ,CO,Vail
-106.56,40.074,Gore Pass,NF, ,22ft VT DW NR ,CO,Kremmling
-107.006,38.982,Gothic,NF, ,NH ND VT NW NS NR L$ ,CO,Crested Butte
-107.54,37.391,Graham Creek,NF,970.884.2512/970.247.4874,NH ND 45ft VT DW NS NR ,CO,Bayfield
-105.772,40.503,Grand View,NF,970.498.1375/970.295.6600,NH ND VT DW NS NR ,CO,Fort Collins
-106.691,40.496,Granite,NF,970.879.1870/307.745.2300,NH ND 22ft VT NW NS NR L$ ,CO,Steamboat Springs
-105.356,39.326,Green Mountain,NF,303.275.5610/719.545.8737,NH ND 20ft VT DW NS NR ,CO,Deckers
-105.844,40.206,Green Ridge,NF,970.887.4100/970.295.6600,NH DP 32ft FT NW NS RS ,CO,Granby
-106.599,40.557,Grizzly Creek,NF, ,NH ND 18ft VT DW NS NR ,CO,Walden
-105.716,39.613,Guanella Pass,NF,303.567.3000/970.295.6600,NH ND 35ft VT NW NS RS ,CO,Georgetown
-106.997,40.84,Hahns Peak Lake,NF,970.879.1870/307.745.2300,NH ND 40ft VT DW NS RS L$ ,CO,Steamboat Springs
-106.432,39.501,Halfmoon,NF,970.827.5715/970.945.2521,NH ND VT NW NS NR L$ ,CO,Leadville
-106.396,39.161,Halfmoon East,NF,719.486.0749/719.545.8737,NH ND 15ft NS NR ,CO,Leadville
-106.397,39.158,Halfmoon West,NF,719.486.0749/719.545.8737,NH ND 16ft NS NR ,CO,Leadville
-105.805,39.483,Hall Valley,NF,303.275.5610/719.545.8737,NH ND 20ft VT DW NS NR ,CO,Webster
-105.802,39.482,Handcart,NF, ,NH ND VT DW NS NR ,CO,Jefferson
-106.737,37.813,Hansons Mill,NF,719.657.3321/719-852-5941,NR ,CO,Creede
-105.362,39.015,Happy Meadows,NF,719.836.2031/719.545.8737,NH ND 22ft VT DW NS RS ,CO,Woodland Park
-107.808,37.534,Haviland Lake,NF,970.884.2512/970.247.4874,E ND 35ft VT DW NS RS ,CO,Durango
-105.823,38.33,Hayden Creek,NF,719.539.3591/719.545.8737,NH ND 35ft VT DW NS NR N$ ,CO,Salida
-107.311,40.49,Headquarters  - Yampa River State Park,SP,970.276.2061,E DP FT DW SH RS ,CO,Hayden
-106.078,39.604,Heaton Bay,NF,970.468.5400/970.945.2521,E ND 90ft VT DW NS RS ,CO,Frisco
-106.052,38.653,Hecla Junction - Arkansas Headwaters State Rec Area,SP,719.539.7289,NH ND NS RS ,CO,Salida
-106.608,40.507,Hidden Lakes,NF,970.723.8204/307.745.2300,NH ND 22ft VT DW NS NR L$ ,CO,Walden
-107.133,38.041,Hidden Valley,NF,970.641.0471/970.874.6600,NH ND VT NW NS NR N$ ,CO,Lake City
-108.836,39.27,Highline Lake State Park,SP,970.858.7208,NH DP 60ft FT DW SH RS PA ,CO,Loma
-106.685,37.622,Highway Springs,NF,719.657.3321/719-852-5941,NH ND 35ft NW NS NR ,CO,South Fork
-107.272,40.028,Himes Peak,NF,970.878.4039/970.945.2521,NH ND 25ft VT DW NS NR ,CO,Buford
-106.834,40.749,Hinman Park,NF,970.879.1870/307.745.2300,NH ND 22ft VT DW NS NR L$ ,CO,Steamboat Springs
-106.366,39.472,Hornsilver,NF,970.827.5715/970.945.2521,NH ND 30ft VT DW NS NR ,CO,Minturn
-106.096,39.9,Horseshoe,NF,970.638.4516/307.745.2300,NH ND 35ft VT DW NS NR L$ ,CO,Parshall
-106.086,39.202,Horseshoe,NF,719.836.2031/719.545.8737,NH ND 25ft VT DW NS RS ,CO,Fairplay
-107.113,40.035,Horseshoe,NF, ,NH ND 25ft VT DW NS NR L$ ,CO,
-108.535,37.516,House Creek,NF,970.882.6800/970.247.4874,E DP 35ft FT DW NS RS PA ,CO,Dolores
-109.071,37.383,Hovenweep National Monument,NP,970.562.4282,NH 36ft FT DW NR L$ ,CO,Cortez
-105.778,39.904,Idlewild,NF,970.887.4100/970.295.6600,NH ND 32ft VT DW NS NR ,CO,Winter Park
-105.098,39.381,Indian Creek,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS RS ,CO,Sedalia
-106.338,38.709,Iron City,NF,719.539.3591/719.545.8737,NH ND 35ft VT DW NS NR ,CO,Nathrop
-108.164,38.317,Iron Springs,NF,970.240.5300/970.874.6600,NH ND 32ft VT NW NS NR N$ ,CO,Montrose
-108.301,39.168,Island Acres - James M. Robb - Colorado River State Park,SP,970.434.3388,WES DP FTVT DW SH RS ,CO,Palisade
-108.011,39.032,Island Lake,NF,970.242.8211/970.874.6600,NH ND 45ft FTVT DW NS NR ,CO,Cedaredge
-107,37.681,Ivy Creek,NF,719.657.3321/719-852-5941,NH ND 25ft VT NW NS NR N$ ,CO,Creede
-105.525,40.633,Jacks Gulch,NF,970.498.1375/970.295.6600,E ND 50ft FT DW NS RS ,CO,Rustic
-105.089,39.251,Jackson Creek,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Denver
-104.093,40.385,Jackson Lake State Park,SP,970.645.2551,E DP FT DW NS RS PA ,CO,Orchard
-105.853,39.433,Jefferson Creek,NF,719.836.2031/719.545.8737,NH ND 25ft VT DW NS RS ,CO,Jefferson
-108.094,39.053,Jumbo,NF,970.242.8211/970.874.6600,E ND 22ft VT DW NS RS PA ,CO,Mesa
-107.917,37.337,Junction Creek,NF,970.884.2512/970.247.4874,E ND 32ft VT DW NS RS PA ,CO,Durango
-104.755,38.277,Juniper Breaks - Lake Pueblo State Park,SP,719.561.9320,NH ND FT DW NS RS ,CO,Pueblo
-107.953,40.47,Juniper Canyon - Yampa River State Park,SP,970.276.2061,NH ND NS RS ,CO,Craig
-105.498,39.932,Kelly Dahl,NF,303.541.2500/970.295.6600,NH ND 40ft VT DW NS RS ,CO,Nederland
-105.483,40.681,Kelly Flats,NF,970.498.1375/970.295.6600,NH ND 40ft VT DW NS NR ,CO,Rustic
-105.265,39.306,Kelsey,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS RS ,CO,Bailey
-105.761,39.414,Kenosha Pass,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS RS ,CO,Jefferson
-107.948,39.038,Kiser Creek,NF, ,NH ND 16ft VT DW NS NR ,CO,Cedaredge
-106.128,39.329,Kite Lake,NF,719.836.2031/719.545.8737,NH ND VT NW NS NR ,CO,Alma
-108.077,37.376,Kroeger,NF,970.884.2512/970.247.4874,NH ND 35ft VT DW NS NR ,CO,Durango
-105.059,37.984,La Vista - Lake Isabel,NF,719.269.8500/719.545.8737,E ND VT DW NS RS ,CO,Colorado City
-105.662,38.265,Lake Creek,NF,719.269.8500/719.545.8737,NH ND 30ft VT DW NS NR ,CO,Westcliffe
-106.477,37.309,Lake Fork,NF,719.274.8971/719-852-5941,NH ND 22ft VT DW NS RS ,CO,Antonito
-102.933,38.075,Lake Hasty - John Martin State Park,SP,719.829.1801,E DP FT DW SH RS ,CO,Hasty
-107.108,38.881,Lake Irwin,NF,970.641.0471/970.874.6600,NH ND 35ft VT DW NS RS PA ,CO,Crested Butte
-106.58,38.818,Lakeview - Almont,NF,970.641.0471/970.874.6600,E ND 35ft VT DW NS RS PA ,CO,
-106.366,39.098,Lakeview - Twin Lakes,NF,719.486.0749/719.545.8737,NH ND 34ft VT DW NS RS ,CO,Leadville
-106.695,39.117,Lincoln Gulch,NF,970.963.2266/970.945.2521,NH ND 16ft VT DW NS NR L$ ,CO,Aspen
-106.806,39.378,Little Mattie,NF,970.963.2266/970.945.2521,NH DP 32ft VT DW NS NR ,CO,Basalt
-106.813,39.375,Little Maud,NF,970.963.2266/970.945.2521,NH DP 22ft FT DW NS NR ,CO,Basalt
-106.662,38.761,Lodgepole - Almont,NF,970.641.0471/970.874.6600,NH ND 35ft VT DW NS RS PA L$ ,CO,Almont
-105.843,39.423,Lodgepole - Jefferson,NF,719.836.2031/719.545.8737,NH ND 25ft VT DW NS RS ,CO,Jefferson
-105.235,39.252,Lone Rock,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS RS ,CO,Woodland Park
-105.767,40.515,Long Draw,NF,970.498.1375/970.295.6600,NH ND 30ft VT DW NS NR ,CO,Gould
-105.559,40.275,Longs Peak - Rocky Mountain National Park,NP,970.586.1206,FTVT DW NR ,CO,Estes Park
-107.208,38.87,Lost Lake,NF,970.527.4131/970.874.6600,NH ND 16ft VT NW NS NR ,CO,Paonia
-106.625,39.122,Lost Man,NF,970.963.2266/970.945.2521,NH ND 16ft VT DW NS NR ,CO,Aspen
-105.507,39.285,Lost Park,NF,719.836.2031/719.545.8737,NH ND 22ft VT DW NS NR ,CO,Jefferson
-107.349,37.768,Lost Trail,NF,719.657.3321/719-852-5941,NH ND 16ft VT DW NS NR N$ ,CO,Creede
-106.627,38.776,Lottis Creek,NF,970.641.0471/970.874.6600,E ND 35ft VT DW SH NR ,CO,Almont
-106.676,37.616,Lower Beaver Creek,NF,719.657.3321/719-852-5941,NH ND 35ft NS NR ,CO,South Fork
-105.431,40.691,Lower Narrows,NF,970.498.1375/970.295.6600,NH ND VT DW NS NR ,CO,Fort Collins
-107.343,37.242,Lower Piedra,NF,970.264.2268/970.247.4874,NH ND 35ft VT DW NS NR ,CO,Pagosa Springs
-106.031,39.623,Lowry,NF,970.468.5400/970.945.2521,E ND 25ft VT DW NS RS ,CO,Dillon
-106.584,38.181,Luders Creek,NF,719.655.2547/719-852-5941,NH ND 20ft VT NW NS NR ,CO,Saguache
-106.699,40.078,Lynx Pass,NF,970.638.4516/307.745.2300,NH ND 18ft VT DW NS NR L$ ,CO,Toponas
-108.27,37.4,Main - Mancos State Park,SP,970.533.7065,NH DP 45ft VT DW NS RS PA ,CO,Dolores
-106.986,37.789,Marshall Park,NF,719.657.3321/719-852-5941,NH ND 32ft VT DW NS RS ,CO,Creede
-107.426,40.007,Marvine,NF,970.878.4039/970.945.2521,NH ND 30ft VT DW NS NR ,CO,Buford
-106.36,39.258,Matchless,NF,719.486.0749/719.545.8737,NR ,CO,Leadville
-107.881,37.845,Matterhorn,NF,970.327.4261/970.874.6600,WES ND 35ft FT DW SH RS PA ,CO,Telluride
-108.297,37.651,Mavreeso,NF,970.882.6800/970.247.4874,E ND 35ft VT DW NS NR ,CO,Dolores
-108.033,40.501,Maybell Bridge - Yampa River State Park,SP,970.276.2061,NH ND NS RS ,CO,Craig
-106.431,39.278,Mayqueen,NF,719.486.0749/719.545.8737,NH DP 32ft VT DW NS RS ,CO,Leadville
-107.872,38.059,McClure,NF, ,NH ND 35ft VT DW NS NR ,CO,
-107.313,39.124,McClure,NF,970.527.4131/970.874.6600,NH ND 35ft VT DW NS NR N$ ,CO,Redstone
-106.238,39.851,Mcdonald Flats,NF,970.468.5400/970.945.2521,NH ND 20ft VT DW NS NR L$ ,CO,Silverthorne
-108.553,37.497,Mcphee,NF,970.882.6800/970.247.4874,WES DP 40ft FT DW NS RS PA ,CO,Dolores
-107.543,39.817,Meadow Lake,NF,970.625.2371/970.945.2521,NH ND 16ft VT DW NS NR ,CO,Buford
-104.986,38.978,Meadow Ridge,NF,719.636.1602/719.545.8737,NH ND 30ft VT DW NS RS ,CO,Woodland Park
-106.724,40.373,Meadows,NF,970.879.1870/307.745.2300,NH ND 40ft VT DW NS NR L$ ,CO,Steamboat Springs
-105.534,40.242,Meeker Park Overflow,NF,303.541.2500/970.295.6600,NH ND 30ft VT NW NS NR L$ ,CO,Estes Park
-105.535,39.51,Meridian,NF,303.275.5610/719.545.8737,NH ND 16ft VT DW NS NR ,CO,Bailey
-105.883,39.411,Michigan Creek,NF,719.836.2031/719.545.8737,NH ND 25ft VT DW NS NR L$ ,CO,Jefferson
-107.536,37.409,Middle Mountain - Vallecito Reservoir,NF,970.884.2512/970.247.4874,NH ND 35ft VT DW NS NR ,CO,Bayfield
-106.425,38.623,Middle Quartz,NF,970.641.0471/970.874.6600,NH ND 16ft VT NW NS NR N$ ,CO,Monarch
-107.661,37.405,Miller Creek,NF,970.884.2512/970.247.4874,NH ND 35ft FT DW NS NR ,CO,Bayfield
-106.432,38.747,Mirror Lake - Almont,NF,970.641.0471/970.874.6600,NH ND 16ft VT DW NS NR L$ ,CO,Almont
-106.547,37.358,Mix Lake,NF,719.274.8971/719-852-5941,NH ND 22ft VT DW NS NR ,CO,Antonito
-105.792,39.776,Mizpah,NF,303.567.3000/970.295.6600,NH ND 20ft FT DW NS NR L$ ,CO,Empire
-106.235,37.065,Mogote,NF,719.274.8971/719-852-5941,NH ND 22ft VT DW NS RS ,CO,Antonito
-106.81,39.375,Mollie B,NF,970.963.2266/970.945.2521,NH DP 40ft FT DW NS RS ,CO,Basalt
-106.353,39.264,Molly Brown,NF,719.486.0749/719.545.8737,NH DP 32ft FT DW NS RS ,CO,Leadville
-105.344,39.194,Molly Gulch,NF, ,16ft VT DW NR ,CO,Sedalia
-106.325,38.516,Monarch Park,NF,719.539.3591/719.545.8737,NH ND 40ft VT DW NS RS ,CO,Poncha Springs
-105.6,40.358,Moraine Park,NP,970.586.1418,NH DP 30ft FTVT DW NS RS PA ,CO,Estes Park
-108.42,37.302,Morefield - Mesa Verde National Park,NP,800-449-2288,WES ND FT DW SH RS ,CO,Mancos
-106.71,38.86,Mosca,NF,970.641.0471/970.874.6600,E DP 35ft VT DW SH NR L$ ,CO,Almont
-106.224,38.714,Mount Princeton,NF,719.539.3591/719.545.8737,NH ND 40ft VT DW NS RS ,CO,Nathrop
-105.467,40.682,Mountain Park,NF,970.498.1375/970.295.6600,E ND 50ft FT DW SH RS PA ,CO,Rustic
-105.164,38.89,Mueller State Park,SP,719.687.2366,E DP FT DW SH RS PA ,CO,Divide
-105.431,40.691,Narrows,NF,970.295.6700,NH ND 30ft VT NW NS RS ,CO,Rustic
-107.418,37.004,Navajo State Park,SP,970.883.2208,WES DP 55ft FT DW SH RS PA ,CO,Arboles
-106.56,38.353,Needle Creek Reservoir,NF,970.641.0471/970.874.6600,NH ND VT NW NS NR N$ ,CO,Gunnison
-106.758,38.73,North Bank,NF,970.641.0471/970.874.6600,NH ND 35ft VT DW NS NR L$ ,CO,Almont
-107.539,37.394,North Canyon - Vallecito Reservoir,NF,970.884.2512/970.247.4874,NH ND 35ft VT DW NS NR ,CO,Bayfield
-107.139,37.836,North Clear Creek,NF,719.657.3321/719-852-5941,NH ND 30ft VT DW NS NR ,CO,Creede
-102.185,39.638,North Cove - Bonny Lake State Park,SP,970.354.7306,NH ND VT DW NS RS ,CO,Idalia
-105.689,38.016,North Crestone Creek,NF,719.655.2547/719-852-5941,NH ND 22ft VT DW NS NR ,CO,Crestone
-107.434,40.059,North Fork,NF,970.878.4039/970.945.2521,NH ND 22ft VT DW NS RS ,CO,Buford
-105.71,40.814,North Fork Poudre,NF,970.498.1375/970.295.6600,NH ND 30ft VT NW NS NR L$ ,CO,Livermore
-106.32,38.612,North Fork Reservoir,NF,719.539.3591/719.545.8737,NH ND 25ft VT NW NS NR L$ ,CO,Salidas
-105.997,40.553,North Michigan - State Forest State Park,SP,970.723.8366,NH ND NS NR ,CO,Walden
-107.709,38.586,North Rim - Gunnison National Park,NP,970.641.2337,NH ND 22ft VT DW NS NR L$ ,CO,Montrose
-103.265,40.796,North Sterling State Park,SP,970.522.3657,E FT DW SH RS PA ,CO,Sterling
-104.78,38.275,Northern Plains - Lake Pueblo State Park,SP,719.561.9320,E DP FT DW SH RS ,CO,Pueblo
-105.269,38.296,Oak Creek,NF,719.269.8500/719.545.8737,NH ND 35ft VT NW NS NR N$ ,CO,Canon City
-107.789,39.231,Oak Point - Vega State Park,SP,970.487.3407,NH DP VT DW NS RS ,CO,Collbran
-106.143,38.428,Ohaver Lake,NF,719.539.3591/719.545.8737,NH ND 35ft VT DW NS RS ,CO,Poncha Springs
-107.56,37.377,Old Timers - Vallecito Reservoir,NF, ,NH ND 35ft VT DW NS NR ,CO,Bayfield
-105.523,40.208,Olive Ridge,NF,303.541.2500/970.295.6600,NH ND 30ft VT DW NS RS ,CO,Estes Park
-106.759,38.728,One Mile,NF,970.641.0471/970.874.6600,E ND 35ft VT DW NS RS PA ,CO,Almont
-105.107,38.061,Ophir Creek,NF,719.269.8500/719.545.8737,NH ND 40ft VT DW NS NR ,CO,Colorado City
-105.177,39.349,Osprey,NF,303.275.5610/719.545.8737,NH ND NW NS NR ,CO,Woodland Park
-105.188,39.32,Ouzel,NF,303.275.5610/719.545.8737,NH ND VT DW NS NR ,CO,Woodland Park
-105.105,39.084,Painted Rocks,NF,719.636.1602/719.545.8737,NH ND 30ft VT DW NS RS ,CO,Woodland Park
-106.765,37.751,Palisade - South Fork,NF,719.657.3321/719-852-5941,NH ND 30ft VT DW NS NR ,CO,South Fork
-107.348,38.987,Paonia State Park,SP,970.921.5721,NH ND 40ft VT NW NS RS PA ,CO,Crawford
-106.729,37.592,Park Creek - South Fork,NF,719.657.3321/719-852-5941,NH ND 30ft VT DW NS NR ,CO,South Fork
-106.41,39.068,Parry Peak,NF,719.486.0749/719.545.8737,NH DP 32ft VT DW NS NR ,CO,
-105.569,40.079,Pawnee,NF,303.541.2500/970.295.6600,NH ND 45ft VT DW NS RS ,CO,Nederland
-105.506,40.131,Peaceful Valley,NF,303.541.2500/970.295.6600,NH ND 55ft VT DW NS RS ,CO,Nederland
-106.071,39.584,Peak One,NF,970.468.5400/970.945.2521,NH DP 32ft FT DW NS RS ,CO,Frisco
-106.892,40.789,Pearl Lake State Park,SP,970.879.3922,E ND FTVT DW NS RS PA ,CO,Clark
-106.069,39.588,Pine Cove,NF,970.468.5400/970.945.2521,NH DP 32ft VT DW NS NR ,CO,Frisco
-107.535,37.4,Pine Point - Vallecito Reservoir,NF,970.884.2512/970.247.4874,NH ND 35ft VT NW NS NR ,CO,Bayfield
